sentence,label,text_clean
"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn .",neutral,buy eukor car carrier percent stake grimaldi group sole owner swedish roll roll port wallhamn
"After completion of the acquisition , Poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",neutral,completion acquisition poyry oil gas expertise cover multi discipline engineering consulting service across complete oil gas asset lifecycle include deepwater engineering service
"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .",neutral,restructuring upm average paper machine capacity europe ton short ton coat magazine paper ton short ton coat fine paper
"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",neutral,transaction real metsa botnia upm
"After the transaction , Tikkurila has no powder coatings related operations .",neutral,transaction tikkurila powder coating related operation
"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",neutral,ahlstrom corporation stock exchange announcement ahlstrom corporation publish first quarter financial result Friday april approximately finnish time
"AHMS will also offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",neutral,ahm also offer hotel hotel project consultancy management service brand franchise training sale marketing service pan india basis
Aktia forecasts Finland 's inflation at 1.1 % in 2010 .,neutral,aktia forecast finland inflation
Aldata noted that its Voice Supply Chain Technology approach enables VDW to integrate with warehouse management systems .,neutral,aldata note voice supply chain technology approach enable vdw integrate warehouse management system
"Aldata Solution Oyj Stock Exchange Release 11 August 2006 , at 11.00 am ALDATA SHARES SUBSCRIBED FOR WITH 2003 STOCK OPTIONS A total of 95,000 new shares of Aldata Solution Oyj have been subscribed for with the company 's 2003A stock options .",neutral,aldata solution oyj stock exchange release august aldata share subscribe stock option total new share aldata solution oyj subscribe company stock option
