sentence,label,text_clean
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",negative,however net sale decline eur million eur billion
"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",negative,food trade sale amount eur decline
"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",negative,january November group sale totall eur mn drop period
"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .",negative,july september konecrane sale decrease eur mn eur mn july september
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",negative,sale volume coca cola market share decrease
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",negative,september alone market decline percent year year million liter
"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .",negative,baltic country sale fall russia term euro term local currency
"In the Baltic countries , sales fell by 42.6 % .",negative,baltic country sale fall
"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",negative,nokia share hit euro Friday percent start year part slow introduction touch screen model
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,negative,operating profit decrease eur mn eur mn
"Operating profit decreased to nearly EUR 1.7 mn , however .",negative,operating profit decrease nearly eur mn however
Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .,negative,operating profit fall eur mn eur mn second quarter
Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .,negative,operating profit fourth quarter fall eur eur year early
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",negative,operating profit totale eur mn eur mn corresponding period
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",negative,operating profit totale eur mn eur mn
"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",negative,operating profit totall eur mn eur mn first quarter
"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .",negative,operating profit totall eur mn eur mn year early
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative,operating profit totall eur mn eur mn first half
"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before .",negative,operating profit totall eur mn eur mn year
"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",negative,operating profit eur mn eur mn
"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",negative,profit period eur mn eur mn
"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",negative,revenue slightly ac million million compare ac million year early
Sales by Seppala diminished by 6 per cent .,negative,sale seppala diminish per cent
Talentum 's net sales in September were smaller than expected .,negative,talentum net sale september small expect
"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .",negative,company profit totale ls year year
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,negative,company say sale three month end march slide eur we eur last year
The operating margin came down to 2.4 % from 5.7 % .,negative,operating margin come
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,operating margin aker yard cruise ferry division go first quarter
The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .,negative,total capital fund manage bank decrease eur mn end september
UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki .,negative,upm stock fall percent euro early afternoon trading helsinki
"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",negative,yit baltic sale first three quarter totale million euro represent drop percent year year
`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,positive,extremely delight project continuation cooperation viking line
"- Demand for fireplace products was lower than expected , especially in Germany .",negative,demand fireplace product low expect especially germany
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",negative,however order receive period review fall quarter quarter eur million record second quarter
"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",negative,announcement push freenet share eur frankfurt trade eur investor give hope united internet ag drillisch would pursue takeover breakup freenet
"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .",positive,danske bank danske dc jump percent kroner rebound yesterday percent slide
"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .",negative,accord company addition normal seasonal fluctuation market situation weaken autumn
"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",negative,change market situation tougher price competition substantially reduce demand bread packaging manufacture kauhava plant accord company
"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",negative,build home improvement trade sale decrease total eur mn
"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",negative,build home improvement trade net sale totall eur mn eur mn year early
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",negative,build home improvement trade sale decrease eur mn
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",negative,finnish suominen corporation make wipe nonwoven flexible packaging expect change market situation reduce sale suominen nonwoven wet wipe previously estimate volume
